Post_ID,Raw_Caption,Final Status
NYC-MOCK-0138,"#AreaNews | SK Leaders in Quezon City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0139,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0140,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0141,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0142,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0143,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0144,URGENT: Only students from top-tier universities are eligible for the National Youth Parliament to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0145,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0146,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0147,"READ | NYC leads Digital Literacy for student leaders. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0148,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0149,CHECK THIS OUT: We are looking for volunteers for our civic engagement project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0150,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0151,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0152,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0153,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0154,"READ | NYC leads Mental Health Support for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0155,"#AreaNews | SK Leaders in Baguio City completed the Leadership Accreditation. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0156,"READ | NYC leads Climate Action for student leaders. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0157,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0158,"Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Balaoan, La Union. See ya there! #YouthPower",For Revision
NYC-MOCK-0159,"READ | NYC leads HIV Awareness for student leaders. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0160,"NOTICE: To ensure the best results, we will only be accepting participants from urban residents for this program. Other groups need not apply.",Rejected
NYC-MOCK-0161,Hey everyone! NYC is having a ASEAN Youth Forum and it will be so lit! Don't miss the fun vibes and freebies at Quezon City. See ya there! #YouthPower,For Revision
NYC-MOCK-0162,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0163,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0164,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0165,"NOTICE: To ensure the best results, we will only be accepting participants from specific religious groups for this program. Other groups need not apply.",Rejected
NYC-MOCK-0166,"OFFICIAL STATEMENT: We believe that ethnic minority rights should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0167,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0168,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0169,URGENT: Only students from top-tier universities are eligible for the National Youth Parliament to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0170,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a makabayan community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0171,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0172,"OFFICIAL STATEMENT: We believe that ethnic minority rights should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0173,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0174,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0175,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0176,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0177,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0178,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0179,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0180,The NYC and DILG is launching a new program for youth leaders in Quezon City. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0181,"READ | NYC leads Climate Action for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0182,Hey everyone! NYC is having a National Youth Parliament and it will be so lit! Don't miss the fun vibes and freebies at Quezon City. See ya there! #YouthPower,For Revision
NYC-MOCK-0183,"READ | NYC leads Mental Health Support for out-of-school youth. The National Youth Commission, through the NYC Board, has emphasized the importance of sustainable development in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0184,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of civic engagement in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
